,start_time,end_time,Egyptian_Text
778,213.259,234.19,اي نعم طبعا اه لابد ان احنا نعتمد في فطورنا علي نشويات اه اه اللي هي بتكون متمثله في العيش اه لان هي اللي بتمد الجسم بالطاقه اه و اني يقدر ان يواصل اه يومه اه بدون ما يحس بجهد او بتعب
779,279.799,298.959,اه سؤالك جميل جدا و حابه نتكلم في النقطه دي بطريقه اه بسيطه علي شان الناس تقدر تفهمها و ما يخطلتش علينا بعض الامور الخاطئه شوفي هو اهم وقت لمن لممارسه الرياضه هو انه احنا نمارسها الصبح
780,299.6,323.888,اي ما ما بنصحش ان احنا نمارس الرياضه بوقت متاخر اي بعد العصر او بالليل اول الكلام ذا افضل وقت بيها الصبح بدري اي بعد تناول جبه الفطور اه بس برضه خلين ي اقولك حاجه مهمه ان انا مفطرش علي طول  وبعدا ابدا رياضيه لا لازم انتظر علي الاقل نص ساعه و بعدها ابدا الرياضه
781,357.768,369.067,للاسف فعلا زي ما انت قولتي انه كثير يصحي من النوم يشرب كوب القهوه وعلي طول يبدا رياضه وده اكبر خطا بنوقع فيه اه معظمنا للاسف
782,369.769,382.87,انه كذا بيكون مش بيمارس الرياضه بشكل صحيح وجسمه مش ب يستفيد منها  وبالعكس ب يتعب اثناء الرياضه يعني ممكن من بعد عشر دقايق من اقل مجهول اه يتعب
783,383.839,392.05,وانا منصحش ان حد يعمل كذا لانه ذا زي ما قولت لك بيكون فيه خبر فيه خطر اه كبير علي جسمنا
784,435.92,460.06,تمام  شوفي زي ماقولتلك انا كلمتك علي وجبه الفطور وان هي زي ماقلنا اه لازم تكون ب تحتوي علي اه البروتين  واحاول ما دخلش فيها اه دهون او زيوت او الكلام ذا كله اعتمد علي بروتين النشويات  علي شان الطاقه اللي بيحتاجها جسمي ح كلمك علي وجبه الغداء انا بعتبرها وجبه مهمه جدا برضه اه
785,460.759,473.289,و ايضا يعني لازم ان هي تحتوي علي بروتين ونحاول بقا في الوجبه دي ان احنا نقلل النشويات بقدر المستطاع يعني اكتر بروتين  اقلل نشويات
786,474.23,487.837,وي تحتوي علي اه الخضار و نهتم ايضا بال السلطه لانه هي هي مهمه جدا جدا جدا في ان الجسم يتغذا بطريقه سليمه
787,531.918,573.548,اه جميل جدا  زي ما ذكرتي ان نحن نتكلم عن وجبه العشاء احنا بنتكلم علي اسلوب حياه اه نخليه في اسلوب حياتنا عاده يوميه ب نفعلها باستمرار وجبه العشا ما بفضلش انها تكون وجبه تقيله افضل انها تكون وجبه خفيفه تحتوي علي بعض السكريات ولكن اخذ سكرياتي عن طريق الفاكهه ماخذهاش في طبق حلويات ولا اخذها في كبايه شاي ومعلقتين سكر والكلام ذا كله لاني السكر بال اخذه عن طريق الفاكهه في العشا او كوب من الزيادي او كوب من الحليب وادخل سكريات من طريق الفاكهه
788,604.137,615.069,اه شوفي زي ما انا قولتلك ان انا بتكلم علي اسلوب حياه الكلام ذا ملوش علاقه خالص بالدايت او الحميه الغذائيه اللي بيتبعا البعض
789,615.648,631.208,اه الكلام ده انا اتبعه في عاداتي اليوميه اه علي شان احافظ علي جسمي من يكون جسمي دائما صحي ويدخله اكل صحي ومتكامل العناصر وجسمي يكون ما فهوش اي امراض
790,677.929,680.918,اه شوفي والله يعني انا من وجهه نظري
791,681.32,704.522,اه ما برجحش قوي المشروبات اللي بتعتمد علي حرق الدهون اه بس يعني اه اذا لجا ليها ما فيهاش اي مشكله خ خالص خاصه اذا زي ما قلتي هو جسمه بدين فهو بيكون مستعجل علي النتيجه انه اه ينزل في الوزن بشكل اسرع وبشكل ملحوظ فما فيهاش اي مشكله انه نعتمد علي بعض المشروبات
792,706.128,716.109,اللي بتقلل الدهون بشرط ان هي تكون مشروبات مفيده تحتوي علي عناصر مفيده وما يكان وما يكون فيها ضرر علي اه جسمنا
793,736.82,755.618,اه شوفي للاسف يعني هي النفس اماره في السوء يعني مهما اضل يعني تدلسي تتبعي العادات الصحيه والنظام الغذائي اللي قلت لك عليه برضه هيجي عليكي وقت تبقي حابه تاكلي من الاكلات اللي منشوفها كلنا من الوجبات والمطاعم السريعه
794,756.95,761.709,بس يعني اذا ولا بد ان احنا خلاص مش قادرين نمنع نفسنا ونسيطر علي نفسنا
795,762.109,765.668,فممكن ناكل علي اقل وجبه في الشهر
796,766.07,767.829,يعني نحاول ما نكترشي
797,797.418,828.099,اه نعم يعني دي الوقت ال اه كل حاجه ممكن نعملها فعلا زي ما قلت بطريقه صحيه ممكن نا استغني فيها عن الزيوت اقلل زيوت الكلام ده كله انت دلوقتي تقدري تعملي حتي لاطفالك اه مثلا البرغر اللي هما نفسهم ياكلوه في الطريقه صحيه بعيده عن الزيوت المهدرجه اه الكلام ده كله و ان هو نكتر زي ما قلت لك من ال السلطه والخضروات والكلام ده
798,860.508,868.359,شوفي انت ذكرتي نقطه مهمه جدا قلتي لي لو هو شخص بيعمل دايت يعني شخص اه حابب انه يخس
799,868.909,877.599,تمام هو من اليوم بدا ان هو خلاص قرر ان هو يمشي علي نظام غذائي مو يعني مش اه
800,878.029,887.349,مش رجيم لفتره معينه وخلاص هيرجع ثاني ياكل كل الاكل اللي مش صحي ويتبع ثاني العادات السيئه لو هو
801,887.809,907.839,قرر انه هيتبع نظام حياه فانا ما برجحش في اليوم ال اه الفري ان هو ما هو يوم الفري يعني اي ان هو هيلخبط وياكل اكل غير صحي اكل كله مليان دهون فبالتالي كده ما عملناش اي حاجه خالص هو لو مشي علي عادات اه
802,908.45,909.158,صحيحه
803,909.559,911.288,ايه وفضل مستمر عليها
804,911.96,919.869,ما يستعجلش علي النتيجه بقدر ما هو يخلي جسمه يستفيد من العناصر الغذائيه اللي بدخلها كل يوم في اكله
805,972.648,1002.879,اه تمام بصي اه زي ما تكلمتي ده الوقت هنتكلم في نتكلم في نقطه الاطفال انه احنا ازاي نعودهم انه هم ياكلوا اكل صحي من هم صغيرين علي شان لما يكبروا ما يبقوش كارهين الاكل الصحي و شايفينه انه هو حاجه عبء عليهم انا بنصح كل ام اني هي تربي اطفالها انه هو لازم تدخل له الخضار بشكل يومي في اكله ال الحاجات الخضره كلها من اه مم
806,1003.309,1022.888,سبانخ اه خيار كل الاشياء الخضره دي يتعود عليها من و هو و صغير علي شان لما يكبر ما يقولش لا دي بحبها لا دي مش بحبها زي ما انت قلتي برضه انه هو بيعتمد علي الشكل مش الفائده انا ممكن ازين له الخضار ده بطريقه حلوه جدا بحيث اني انا احببه فيه
807,1023.717,1026.939,فياكله و مايبقاش انه هو كارهه
808,1030.999,1033.809,و برضه يا استاذه اماني اني انا
809,1034.209,1046.439,اه ادخله الفواكه بكل انواعها برضه ما اخلهوش لما يكبر يلاقي اني في فاكهه ما بيحبهاش و فاكهه بيحبها ما هو ده بيرجع لنتيجه ايه لنتيجه انه هو
810,1047.422,1050.128,ما كانتش بتاكله جميع انواع الفاكهه
811,1053.259,1054.299,برضه حاجه تاني
812,1056.409,1074.909,برضه حاجه تانيه حابه انوه عليها انه علي شان اطلع طفل اه جسمه صحيح و يدخل له جميع الغذاء المتكامل العناصر برضه اعوده انه هو يمارس الرياضه من و هو صغير يعني الاطفال برضه اه
